Gene,Ranks,gene_name
GNG11,0.1276519455284657,GNG11
GCA,0.12757933908683539,GCA
HTRA1,0.12756038797386268,HTRA1
DOK4,0.12755777656269718,DOK4
HOXC5,0.12753749793021454,HOXC5
LILRB3,0.12742540665619956,LILRB3
LEFTY1,0.1272958876202477,LEFTY1
PFKFB3,0.12713217161914103,PFKFB3
RPIA,0.12710918460085033,RPIA
OR5K2,0.12702100252159412,OR5K2
RAB24,0.12699852804339923,RAB24
COPS3,0.12698031769928259,COPS3
DYSF,0.12688440040133117,DYSF
FPR2,0.1267233373412176,FPR2
POLE4,0.12669207426665907,POLE4
TNFRSF8,0.12666902321002782,TNFRSF8
CYB5R3,0.1264321024090253,CYB5R3
TAS2R40,0.12634780035480384,TAS2R40
C7orf61,0.12617692125328964,C7orf61
MAFF,0.12613679212057755,MAFF
GNA12,0.12611490156589836,GNA12
MYD88,0.12609183757295367,MYD88
PRTN3,0.1260704061646396,PRTN3
AL512785.2,0.12605551797913556,AL512785.2
SF3B6,0.1260374235286506,SF3B6
ATOH7,0.12600154771975514,ATOH7
PHLDA3,0.12598412146348892,PHLDA3
PDLIM7,0.12575313022554532,PDLIM7
SERPINE1,0.12552134583233618,SERPINE1
NAPA,0.12544025320565647,NAPA
STK16,0.1254363148490896,STK16
KRTAP21-1,0.12537855592178115,KRTAP21-1
PPP1R3B,0.1252034589678124,PPP1R3B
GDPD3,0.12516028658261408,GDPD3
COX7A2,0.12506263391711922,COX7A2
CXCL10,0.12503718495718005,CXCL10
HAUS4,0.12499284744269247,HAUS4
HK3,0.12496903461591954,HK3
METTL7B,0.12496570689178935,METTL7B
CTSL,0.12478658856521102,CTSL
CCL7,0.12477679175337775,CCL7
ITGB2,0.12476992096872926,ITGB2
CBR3,0.12457356957151282,CBR3
HBA1,0.12454708807046061,HBA1
GZMA,0.12441209283433234,GZMA
MIEN1,0.1242108089331794,MIEN1
ATP6V0C,0.1241912752498608,ATP6V0C
TMCC2,0.12415198824692623,TMCC2
RAD23A,0.12413863492170779,RAD23A
TLR1,0.12413028333134275,TLR1
TNFRSF10C,0.12409485229258803,TNFRSF10C
LYNX1,0.12407024923036769,LYNX1
DEFA4,0.12406624350565468,DEFA4
EGFL7,0.1239035769579818,EGFL7
FHOD1,0.12379644478064489,FHOD1
DEFA6,0.12364255800401357,DEFA6
CXCL16,0.1235562708801907,CXCL16
SH3RF2,0.12350895600983583,SH3RF2
PTGFRN,0.12341773370611477,PTGFRN
CXCL3,0.12331107381693372,CXCL3
DDO,0.12329687520856876,DDO
FUT7,0.12324812747481824,FUT7
FTL,0.1232244093214398,FTL
SEMA4A,0.12301954754134367,SEMA4A
AC090004.1,0.1229855349060101,AC090004.1
AQP10,0.12291871884082703,AQP10
MMP27,0.12281502178462338,MMP27
Z98752.3,0.12281323873850829,Z98752.3
NFIL3,0.12273075929670527,NFIL3
NXNL2,0.12263115131742076,NXNL2
B3GNT5,0.1225659422275663,B3GNT5
CLEC4A,0.12235632113117216,CLEC4A
TOMM7,0.1222613151337029,TOMM7
LGALS1,0.12214372303585201,LGALS1
PTGFR,0.12187638247566292,PTGFR
PHLDA2,0.12183572815216878,PHLDA2
ATP5PF,0.12182431322514463,ATP5PF
C19orf33,0.12181796056069734,C19orf33
NQO2,0.12177918481633442,NQO2
CMA1,0.12167383110036947,CMA1
PET100,0.12166009016650806,PET100
SUPT4H1,0.12161348411787501,SUPT4H1
TPRG1,0.12157519075043262,TPRG1
MRPL51,0.12154184254221019,MRPL51
YY1AP1,0.12146747298755153,YY1AP1
PRSS57,0.12131432611627187,PRSS57
CAPN11,0.12122481094094452,CAPN11
TMEM40,0.12113188703105901,TMEM40
TLR2,0.12109980503904323,TLR2
SBNO2,0.12108687728853385,SBNO2
EFHD2,0.12104235486287028,EFHD2
GLA,0.12104200442110429,GLA
ICAM4,0.12103126597907314,ICAM4
ATP5MPL,0.12072547121578121,ATP5MPL
CMTM5,0.1207000151377033,CMTM5
SAMD14,0.12054714190052646,SAMD14
BTF3,0.1204447330246098,BTF3
RAB2B,0.12043301861173211,RAB2B
RAMP1,0.1204020855441655,RAMP1
TSPO,0.11967582510059728,TSPO
C15orf39,0.11934793535802997,C15orf39
FAM89B,0.11933287047128026,FAM89B
H3C13,0.11930167762854786,H3C13
BEX5,0.11921653106681564,BEX5
SOD2,0.11917832886588935,SOD2
AC104109.3,0.11912113992283087,AC104109.3
PYGL,0.1190699484817007,PYGL
PRRX2,0.11905811779569876,PRRX2
JAML,0.1189724156578916,JAML
U2AF1,0.11896336088261895,U2AF1
CCL2,0.11874087485939609,CCL2
MMP1,0.11873422365216402,MMP1
ADAMTSL5,0.11865160516857966,ADAMTSL5
DYNLT1,0.11846795678919593,DYNLT1
H2BC7,0.11844386644635471,H2BC7
H3-3A,0.11842154708904762,H3-3A
CAVIN3,0.11834017325241589,CAVIN3
IL1RN,0.1181904402976062,IL1RN
GLRX,0.11808979903531165,GLRX
PGS1,0.1180369487930341,PGS1
LMNB1,0.11786339035389316,LMNB1
XCL1,0.11783286030190018,XCL1
TIFA,0.11777337268443078,TIFA
AIM2,0.11770170660237156,AIM2
FZD4,0.11765648239707374,FZD4
ECSCR,0.11763549059994155,ECSCR
HSD3B7,0.11745963635474195,HSD3B7
UBE2O,0.11744015546688441,UBE2O
EMID1,0.11724406880516292,EMID1
AP2A1,0.11715878466050675,AP2A1
RNF149,0.11712918813343452,RNF149
MICAL2,0.11707634159449042,MICAL2
ESAM,0.11689945134902699,ESAM
PLSCR1,0.1168985062893694,PLSCR1
FAM166A,0.1168489500543818,FAM166A
LSM1,0.11680906961212557,LSM1
ATP5MF,0.1168079203840094,ATP5MF
MTRNR2L12,0.11669900407885185,MTRNR2L12
GID4,0.11667317672721503,GID4
ABCC3,0.11657744819884293,ABCC3
ALPK1,0.11656419354155288,ALPK1
PITPNA,0.11653139218611952,PITPNA
ODF3L1,0.11651114409775172,ODF3L1
H4C4,0.11643685988074798,H4C4
HES7,0.11637731151109158,HES7
GNAT2,0.11626038649951854,GNAT2
ASPRV1,0.11621501094540798,ASPRV1
HRH2,0.11615194313896843,HRH2
COX5B,0.11613598459344009,COX5B
GSDMC,0.11612194121099045,GSDMC
CD5L,0.11610742603484006,CD5L
AL031777.2,0.11561429473292022,AL031777.2
ASAP3,0.1155177904746561,ASAP3
ALOX5,0.1155024761131821,ALOX5
RRAGD,0.11547842507837894,RRAGD
RPL36A,0.11546769766709065,RPL36A
COX7C,0.11540654147125218,COX7C
C3AR1,0.11529072521912288,C3AR1
BCL6,0.1151556889721881,BCL6
NDUFS4,0.11510878189519055,NDUFS4
FBXL8,0.11502143863540559,FBXL8
CA4,0.11495184854487486,CA4
PAQR9,0.11489524089138303,PAQR9
NTSR1,0.11488404674310658,NTSR1
ACCSL,0.11484485419131316,ACCSL
UBL7,0.11483383270458059,UBL7
MBOAT2,0.11479691201846261,MBOAT2
GZMH,0.11475268444679648,GZMH
TMA7,0.11452761342251777,TMA7
CLEC2B,0.11416013127000046,CLEC2B
H3-3B,0.11411681069722236,H3-3B
TEAD3,0.11402381114383092,TEAD3
VASP,0.1140107966137704,VASP
BAG6,0.11387841857519027,BAG6
PRDM13,0.11373387881211502,PRDM13
CLMP,0.11371595924429223,CLMP
ANXA8L1,0.11356899297546158,ANXA8L1
PEAK3,0.11348810658670272,PEAK3
SIPA1L2,0.11346967604505225,SIPA1L2
SLC39A1,0.11331571451762788,SLC39A1
PLBD1,0.11321251614072293,PLBD1
XPO6,0.11304880482986562,XPO6
SMOX,0.11299239775811491,SMOX
PTPRJ,0.11290604468543283,PTPRJ
ANXA1,0.11271015010926322,ANXA1
APOO,0.11257969928464963,APOO
ECSIT,0.11257303930669281,ECSIT
TFF3,0.11249594986245542,TFF3
COPZ2,0.11244227218426112,COPZ2
GYG1,0.11237450793057321,GYG1
MSRB1,0.11215621969856812,MSRB1
CARD6,0.11210001709323231,CARD6
ADGRE2,0.11190521843947253,ADGRE2
NGB,0.11176371155374734,NGB
PTPRF,0.11162942099937856,PTPRF
TMEM63B,0.11149343659748412,TMEM63B
SNRPD2,0.11146721191513656,SNRPD2
BUB1B-PAK6,0.11143746064429669,BUB1B-PAK6
CLTB,0.11133163530854386,CLTB
NDUFA6,0.11132249467975025,NDUFA6
MGST3,0.11129720575038447,MGST3
DNAJC25-GNG10,0.11127706411663577,DNAJC25-GNG10
TNFSF10,0.111216328575184,TNFSF10
GHRL,0.11120037948639155,GHRL
MX2,0.11119626185566567,MX2
CCDC189,0.11115444938733801,CCDC189
C2orf76,0.11107761891337745,C2orf76
ARL14EPL,0.11099868659347369,ARL14EPL
DZIP1L,0.11094868851626011,DZIP1L
AC007326.4,0.11072972563806088,AC007326.4
HCAR1,0.11067969279023052,HCAR1
HYAL2,0.11057039910358012,HYAL2
SCYGR5,0.11037325559835938,SCYGR5
DEFB136,0.11037325559835902,DEFB136
JAK3,0.11036551016116009,JAK3
ZMYND15,0.11035388355296888,ZMYND15
UQCRQ,0.11034722645301479,UQCRQ
NFKB2,0.11032622452152371,NFKB2
GPRC5C,0.11032603134592613,GPRC5C
ZNF396,0.11029023472903215,ZNF396
SERF1A,0.11028664230274784,SERF1A
RGS6,0.11013109379991258,RGS6
INPP5K,0.10992639491300153,INPP5K
AL162377.3,0.10992156200314715,AL162377.3
MYO7B,0.10983750945211448,MYO7B
IGFBPL1,0.10982041709147994,IGFBPL1
TMEM60,0.1097588697280905,TMEM60
SPI1,0.10974661210166586,SPI1
CDKN2C,0.10972063110343638,CDKN2C
PIWIL4,0.10951763666383574,PIWIL4
DENND2C,0.10950485299262366,DENND2C
UQCR10,0.109485708258166,UQCR10
MYBPC3,0.10938428591546358,MYBPC3
FGGY,0.10937081762061204,FGGY
ARG2,0.10933518497090902,ARG2
AC024592.3,0.10920254860970337,AC024592.3
MPO,0.10915974838316794,MPO
METTL9,0.1090968027263911,METTL9
LY6G6C,0.1090092558703532,LY6G6C
TFE3,0.10897015544458045,TFE3
ATG3,0.1089686731018953,ATG3
KRTAP21-2,0.1089509796036738,KRTAP21-2
MLNR,0.10886190527951176,MLNR
QPCT,0.10882994555495144,QPCT
SRP14,0.1086860491551124,SRP14
IL2RG,0.10860112160191762,IL2RG
RARRES1,0.10859583576270218,RARRES1
PADI2,0.1084477715676532,PADI2
EPHX3,0.10834323761215112,EPHX3
ARG1,0.1083245090545639,ARG1
CD59,0.10821120289099742,CD59
AP001458.2,0.10815076655170269,AP001458.2
ZNF653,0.10813572557825517,ZNF653
SLC16A3,0.10806341279552947,SLC16A3
EDA2R,0.10804321444794204,EDA2R
HBZ,0.10798411194340182,HBZ
ITGAX,0.10793244386767929,ITGAX
ATP5MG,0.10788960081892697,ATP5MG
CLEC18B,0.107845589662732,CLEC18B
ZBTB7B,0.10779141793391743,ZBTB7B
MCTP2,0.10776369698672256,MCTP2
FOXA3,0.10776208085300772,FOXA3
VSTM2L,0.10775503062855095,VSTM2L
ITLN2,0.10769609084996244,ITLN2
DEFB1,0.10763976189237552,DEFB1
PTMS,0.10760553293511489,PTMS
CCNI,0.10758273949795437,CCNI
NOL3,0.10757495789568391,NOL3
BCL3,0.10756834409996247,BCL3
NMI,0.10752049939871113,NMI
HSF4,0.10748716206240107,HSF4
TRPM6,0.10735257115150065,TRPM6
TMEM132C,0.10721044548549714,TMEM132C
RPS21,0.10714721368363347,RPS21
INAFM1,0.10706840165881279,INAFM1
PRCP,0.10704665341157461,PRCP
CA2,0.10690718434429468,CA2
CXCL2,0.10683277450224803,CXCL2
DEFA1,0.1068210103493944,DEFA1
CXCL6,0.10675236469454064,CXCL6
ATP5MGL,0.10673649918430914,ATP5MGL
NKAIN1,0.10663378022274005,NKAIN1
FFAR3,0.10658681254357968,FFAR3
SLC1A7,0.1064573363325626,SLC1A7
RPS25,0.10644418299762566,RPS25
MRPL53,0.10643604495971581,MRPL53
FGR,0.10639988321539488,FGR
LRRC3,0.10633345505028849,LRRC3
RHOG,0.10630560079815639,RHOG
LRRC29,0.10616877526738182,LRRC29
CD151,0.10609071065013918,CD151
CFAP58,0.10608653177967184,CFAP58
NR2E1,0.10601382625180177,NR2E1
CEACAM1,0.10590436194888769,CEACAM1
VTI1B,0.10589650713611326,VTI1B
ELMO3,0.10586300533179602,ELMO3
ROMO1,0.10580912317792412,ROMO1
KRTAP7-1,0.1057012439656592,KRTAP7-1
CYP4F22,0.10566852996255285,CYP4F22
RAB25,0.10552361617407971,RAB25
TNFRSF1A,0.10551420496199594,TNFRSF1A
KISS1R,0.10547424799289556,KISS1R
TBCB,0.10546508123123735,TBCB
SNRPG,0.1054491600572247,SNRPG
PRELID1,0.10541095060186663,PRELID1
NRBF2,0.10535760468293663,NRBF2
GABARAP,0.10534730353471804,GABARAP
SPANXN4,0.10530804139974785,SPANXN4
TOMM6,0.1051490818547732,TOMM6
RBKS,0.1051290123438052,RBKS
TREM1,0.10512326538049992,TREM1
GPR27,0.10501027666418243,GPR27
UBA52,0.1050042021517904,UBA52
SCN1B,0.10488283468961847,SCN1B
SPEGNB,0.10472828465838488,SPEGNB
CHMP5,0.10472807531672729,CHMP5
CSRNP1,0.10468201788069471,CSRNP1
PLP2,0.10466088541250902,PLP2
DRC7,0.10459006513056357,DRC7
RNF24,0.1045000099379511,RNF24
DNAH10,0.10439236457533789,DNAH10
B3GAT1,0.10432438052473937,B3GAT1
AKAP3,0.10431612282469115,AKAP3
CPNE9,0.10430723113681181,CPNE9
SDF2,0.10419403491051712,SDF2
KCND1,0.1041496370211675,KCND1
LIF,0.10411132789268794,LIF
PLAUR,0.1040964745513157,PLAUR
PPP1R18,0.10406967038315806,PPP1R18
H2BC12,0.10397859474708121,H2BC12
TSEN34,0.10395917410166272,TSEN34
CEBPB,0.10395591281664106,CEBPB
PRRT4,0.10385526114412834,PRRT4
STBD1,0.1038190663831501,STBD1
AC005020.2,0.10380793789480273,AC005020.2
RPS12,0.1037895730303241,RPS12
RPL39,0.1037566260609383,RPL39
AC007998.2,0.10367843292776277,AC007998.2
FGFBP2,0.10365485955998051,FGFBP2
BTNL3,0.10359701817315499,BTNL3
PLEKHO2,0.1034944288690928,PLEKHO2
PPP1R17,0.10347262324888204,PPP1R17
TRAPPC2B,0.10337447600843637,TRAPPC2B
AC018755.2,0.10332734412568242,AC018755.2
PHTF1,0.10331690871106385,PHTF1
SLC11A1,0.10331495342334719,SLC11A1
DEFA3,0.10326240665476795,DEFA3
AC009879.2,0.10322132143599892,AC009879.2
SLC12A9,0.10314569006548328,SLC12A9
C4orf3,0.10311048014403482,C4orf3
WDFY3,0.10298959923905038,WDFY3
C1QC,0.10295843936080434,C1QC
GTF2B,0.10291874787237883,GTF2B
IL2,0.10284769539930463,IL2
AL391987.2,0.1028441123622051,AL391987.2
SERTAD1,0.10282986695684064,SERTAD1
GPR1,0.1028066221085571,GPR1
EGF,0.10276907922735477,EGF
NDUFS5,0.10275826560924634,NDUFS5
PRDX1,0.10275505161811897,PRDX1
UPP1,0.10266718288918797,UPP1
C1QB,0.10263380023599226,C1QB
DYNLRB2,0.10257816298987046,DYNLRB2
SLITRK4,0.10248738941448239,SLITRK4
CACNA1E,0.10239183049760647,CACNA1E
FEZ1,0.102357951871714,FEZ1
IER2,0.10233843507356367,IER2
PCDHGB6,0.10217425296375797,PCDHGB6
FKBPL,0.10206931072412721,FKBPL
PROS1,0.10203235033695615,PROS1
FOLR3,0.10198275106577911,FOLR3
SLC25A44,0.10197122649618436,SLC25A44
PGPEP1L,0.10189784247009216,PGPEP1L
AP3B2,0.1018679688797213,AP3B2
SCGB1C2,0.10167872941412395,SCGB1C2
GBA,0.10160428082774477,GBA
CDKN1A,0.1015696819177435,CDKN1A
DBI,0.10155165822869397,DBI
HDGFL3,0.10138681753911744,HDGFL3
CENPW,0.10128681644631067,CENPW
STOX2,0.10114002960480198,STOX2
SLC44A3,0.10113768681459173,SLC44A3
ALOX5AP,0.10110762519312698,ALOX5AP
BLVRA,0.10105287714302728,BLVRA
PDXK,0.101019388444555,PDXK
FAM170B,0.10086952633818382,FAM170B
CHSY1,0.10085293082536607,CHSY1
SRPK1,0.10084065069197598,SRPK1
CMBL,0.10074558770633187,CMBL
AC011479.2,0.10069843585278086,AC011479.2
PLXNB3,0.10069309149159568,PLXNB3
CD82,0.10055565371353628,CD82
JTB,0.10052288607491541,JTB
CD24,0.10051879070555828,CD24
CHI3L1,0.10050214868155426,CHI3L1
FGF13,0.10039671473426914,FGF13
SESN2,0.10039340922055291,SESN2
COX14,0.10033038047487723,COX14
C10orf55,0.10028704515836528,C10orf55
CRYBB1,0.10017002062337733,CRYBB1
TMED1,0.10013616975708937,TMED1
CD52,0.10012660804288968,CD52
EDIL3,0.09978809105576253,EDIL3
GALNT14,0.09958753328686779,GALNT14
SHKBP1,0.09951715505749252,SHKBP1
KRTAP10-3,0.09946467367771793,KRTAP10-3
RABAC1,0.09941897119364562,RABAC1
PTPRN,0.09938937212889029,PTPRN
COX8C,0.099376780519657,COX8C
CNN1,0.09935892971234399,CNN1
CXXC4,0.09924446229595046,CXXC4
JAZF1,0.09921534788138847,JAZF1
ODC1,0.0991294209723775,ODC1
LYRM1,0.09895387357095196,LYRM1
TOM1,0.09893851438210861,TOM1
MVP,0.09892570768187513,MVP
MXD3,0.09884456396107782,MXD3
TDRP,0.09882722029504093,TDRP
ANOS1,0.09875791477362458,ANOS1
FABP4,0.09861846325118657,FABP4
CLEC1B,0.0985473412376828,CLEC1B
SECTM1,0.09850063933025162,SECTM1
TJP3,0.09841127286822621,TJP3
UBE2R2,0.09832086402032436,UBE2R2
GUCY1B1,0.09829309571347537,GUCY1B1
ITGB3,0.09816631747870926,ITGB3
FAM53C,0.0981213015085277,FAM53C
CRIP1,0.09806604759787305,CRIP1
TCTEX1D1,0.0980603861709995,TCTEX1D1
MED12L,0.09803323566669482,MED12L
MAGEA4,0.09801660244731232,MAGEA4
CASP5,0.09778305958020515,CASP5
GPR37L1,0.09778153238703424,GPR37L1
CETN2,0.09777829700046663,CETN2
FBXO39,0.09750764248368347,FBXO39
SIGLEC14,0.09748684309989711,SIGLEC14
AC007192.1,0.09739417758202165,AC007192.1
AOC1,0.09732677942440206,AOC1
SEC14L5,0.09727964675786883,SEC14L5
LY6G5C,0.09726508902545425,LY6G5C
CABP5,0.09723841367289637,CABP5
TMEM91,0.09711678802328165,TMEM91
TIMM17B,0.09702848075910812,TIMM17B
H2BC21,0.09698732999539944,H2BC21
GPR142,0.09698303075546236,GPR142
FAHD1,0.09697656894379826,FAHD1
GP6,0.09695404834142367,GP6
ZYX,0.09688264391353103,ZYX
RPL26L1,0.09688031806399262,RPL26L1
LAMB3,0.09685576551710902,LAMB3
GPR83,0.09682283546426683,GPR83
ERBB2,0.09670877571071344,ERBB2
DEFA5,0.09657361107307952,DEFA5
VNN2,0.09655631000102685,VNN2
UFD1,0.09651876116662754,UFD1
Z84488.2,0.09647888308047474,Z84488.2
CASC3,0.09645826825698424,CASC3
EVI2A,0.09635785386323924,EVI2A
REC114,0.0963208545517394,REC114
RNF208,0.09622029559570545,RNF208
RPS27,0.09621301838414029,RPS27
PRSS2,0.09611520219200437,PRSS2
NAA38,0.09601326798455445,NAA38
BOLA2B,0.09595526521103925,BOLA2B
TUBB8B,0.09595420756763592,TUBB8B
C1QA,0.09585424787582932,C1QA
CXCR2,0.09583435792662692,CXCR2
TXNDC12,0.09583371882574926,TXNDC12
PLEKHN1,0.09579339696769071,PLEKHN1
VSIG2,0.09571684010062989,VSIG2
WFDC12,0.09549807922675929,WFDC12
CBSL,0.09542206304325741,CBSL
PI16,0.09542074060730904,PI16
CCDC65,0.09531795335013521,CCDC65
TMEM121B,0.09531346042217514,TMEM121B
TEX45,0.09527827483709124,TEX45
SYCP3,0.09519219807692873,SYCP3
GGT1,0.09516078200184032,GGT1
CD274,0.09507689966583954,CD274
AP2M1,0.09494007291528073,AP2M1
ATP5MD,0.09492923670804135,ATP5MD
PLIN3,0.09492702783394422,PLIN3
MAD2L2,0.09490909078827306,MAD2L2
RBAK-RBAKDN,0.09489598592439136,RBAK-RBAKDN
CXCL11,0.09485285964073385,CXCL11
WNT6,0.09484708699954236,WNT6
EIF2S3B,0.09484346315206202,EIF2S3B
HBG2,0.09476664494288126,HBG2
RSPH9,0.09470524054519265,RSPH9
ANAPC13,0.09470422425164428,ANAPC13
TMEM17,0.09463241763534037,TMEM17
LEXM,0.09452093082014083,LEXM
HBE1,0.09451188578093239,HBE1
RPL35,0.09433483744068634,RPL35
MILR1,0.09432362216105644,MILR1
AC008878.1,0.09419811989286968,AC008878.1
RPS10,0.09418869980983904,RPS10
LRFN1,0.09404053958871886,LRFN1
ECE1,0.09391258190175858,ECE1
YBX1,0.0938959402227672,YBX1
RAB7B,0.09388148450518184,RAB7B
STARD10,0.09387376775158367,STARD10
TRIM71,0.09373827500606564,TRIM71
PDCD1LG2,0.0937349226671561,PDCD1LG2
CTAG2,0.09368595745508498,CTAG2
SH3BGRL2,0.09368386950542662,SH3BGRL2
KRT79,0.09365500781871382,KRT79
RPS29,0.09364642745015112,RPS29
FAS,0.09354624496823456,FAS
CX3CR1,0.0934550859032914,CX3CR1
LYN,0.09342350885726626,LYN
NODAL,0.0934157389972462,NODAL
CDKN1C,0.09330645296522548,CDKN1C
AC011498.4,0.09330406237449419,AC011498.4
IER5L,0.0932802107406091,IER5L
RNF19B,0.09318347658658097,RNF19B
CDC26,0.09312057845529345,CDC26
HES4,0.09309784820328737,HES4
PRR5-ARHGAP8,0.09300629912406679,PRR5-ARHGAP8
RNF32,0.09293234661079583,RNF32
TNNC2,0.09266819452360439,TNNC2
H3C11,0.09246726723753387,H3C11
PSMB3,0.09242631871439534,PSMB3
PLCD1,0.09240900293999725,PLCD1
THEMIS2,0.09239192092788771,THEMIS2
TIMM8B,0.09232709106245804,TIMM8B
LY6G6F,0.09216368488679168,LY6G6F
C17orf64,0.09215681194062565,C17orf64
CTSA,0.09193347994799995,CTSA
ZDHHC18,0.0919110009811123,ZDHHC18
RAB20,0.0917499062193573,RAB20
CLCN1,0.09172205500706611,CLCN1
UBE2C,0.09170208117354561,UBE2C
SARNP,0.091582065820397,SARNP
CHRM4,0.09152358703633535,CHRM4
HOPX,0.09140055059634097,HOPX
LIM2,0.09137658467055683,LIM2
FIGLA,0.09136954524969229,FIGLA
HOXC4,0.09133810078767905,HOXC4
CDKN2B,0.09124616855217124,CDKN2B
APOBEC3A,0.09123054090837017,APOBEC3A
TP53I11,0.09117395976119,TP53I11
GAPDH,0.09112273175179925,GAPDH
ADAMTSL4,0.0910992029507515,ADAMTSL4
PDCD10,0.09109105496282147,PDCD10
ST3GAL2,0.0910642875127979,ST3GAL2
TMEM70,0.09103546683294331,TMEM70
TBC1D22B,0.0910292638081891,TBC1D22B
YIPF2,0.09097132655123644,YIPF2
AATK,0.09096759852468264,AATK
PPP1R15A,0.0907597468405913,PPP1R15A
CDKL1,0.09075036132612238,CDKL1
RALB,0.09072754495902123,RALB
H2AC4,0.09071754854522372,H2AC4
SQOR,0.09070686002576357,SQOR
CHAC1,0.0906788511374215,CHAC1
TYROBP,0.0905500997157271,TYROBP
SULT6B1,0.09046305683060882,SULT6B1
AL512428.1,0.09041809527343034,AL512428.1
C5AR1,0.09040897323535066,C5AR1
RPS20,0.09037938530557868,RPS20
TMEM258,0.09028114119127618,TMEM258
HFE,0.09027804240994938,HFE
SLC1A3,0.09027783304101639,SLC1A3
BEGAIN,0.09023998375388875,BEGAIN
AZU1,0.09023147433746677,AZU1
UQCRH,0.09018192451756042,UQCRH
C1GALT1C1,0.09015563237643112,C1GALT1C1
APOL1,0.09012572983336856,APOL1
IFT20,0.09008353316967588,IFT20
KRTAP12-4,0.08988133188053038,KRTAP12-4
YBEY,0.08987947094860274,YBEY
KREMEN1,0.0898737731225646,KREMEN1
KRTAP10-9,0.08971822070136704,KRTAP10-9
UBTD1,0.08967052793761124,UBTD1
SDSL,0.08955406895005734,SDSL
C5orf58,0.08955030033203114,C5orf58
C20orf204,0.08948459958542955,C20orf204
B3GNT8,0.08943791276567871,B3GNT8
DEFB124,0.08942038555930312,DEFB124
LRFN2,0.08935937214277012,LRFN2
PPM1N,0.08931880373138643,PPM1N
PNMA8A,0.08926616324223287,PNMA8A
PAGE5,0.089211165317071,PAGE5
COX6A2,0.08909152377481211,COX6A2
ULBP2,0.08905211624887242,ULBP2
RPL26,0.08904410528431202,RPL26
SGCD,0.08899867977422422,SGCD
RPL30,0.08892733146451966,RPL30
IFNG,0.088922106462921,IFNG
CEACAM4,0.08873657773936841,CEACAM4
PDE5A,0.08871468976049902,PDE5A
AL049634.2,0.08867718866244413,AL049634.2
MOB3C,0.08865912120139736,MOB3C
DPY30,0.08864907632637001,DPY30
HINT1,0.08864203513300643,HINT1
CNIH4,0.0885631043942731,CNIH4
LSM3,0.08852049202760577,LSM3
TRIM25,0.08851593949708052,TRIM25
RASGRP4,0.08842626136490597,RASGRP4
FBN1,0.08842195824760507,FBN1
MMRN1,0.08836300155498564,MMRN1
COMMD6,0.08832486572920356,COMMD6
C1orf53,0.08829985767912153,C1orf53
FURIN,0.08828093711272565,FURIN
RFPL2,0.0882306385147298,RFPL2
RAI2,0.08822766979938203,RAI2
ZNF319,0.08822185013701137,ZNF319
PAM,0.088077980604609,PAM
LGALS14,0.08792138744508712,LGALS14
BRK1,0.08790870028917978,BRK1
SRA1,0.08788387636471903,SRA1
SH3GLB1,0.08782234700821948,SH3GLB1
RHOU,0.08781077692749645,RHOU
PA2G4,0.08777183199448406,PA2G4
NPDC1,0.08762399705506985,NPDC1
FCAR,0.08761515571503482,FCAR
RAB4B-EGLN2,0.08751386440759736,RAB4B-EGLN2
KLKB1,0.08749986615407167,KLKB1
LAMTOR5,0.08739008250023886,LAMTOR5
MAP1LC3C,0.08717280808361169,MAP1LC3C
GML,0.08703355758512343,GML
PAGE1,0.08703245017626202,PAGE1
CLDN9,0.08703205615479653,CLDN9
ZNF467,0.08700826314085609,ZNF467
CFH,0.08700462723142464,CFH
EFCAB9,0.08681961457872069,EFCAB9
AC107959.5,0.08679443915945037,AC107959.5
CLEC12A,0.08674250320336727,CLEC12A
GNAS,0.08671377314215445,GNAS
PLEK,0.08668965138232336,PLEK
GRB14,0.08663335519341034,GRB14
RAB6B,0.08661917220492021,RAB6B
IL22RA1,0.08650025314678154,IL22RA1
RPL31,0.08649026411730559,RPL31
TMSB4X,0.08645357320817473,TMSB4X
IRF7,0.0864353999276661,IRF7
AP002373.1,0.08635785560666598,AP002373.1
CTAGE15,0.0863115778502383,CTAGE15
HYAL1,0.08631107780416,HYAL1
TACSTD2,0.08623696858427335,TACSTD2
COX7B,0.08620998110209806,COX7B
PROKR2,0.08618809775660237,PROKR2
EHD2,0.08617286596076834,EHD2
H4C9,0.08608667332430218,H4C9
MYL9,0.08604214167996244,MYL9
SELL,0.0860218772090377,SELL
BX470111.1,0.08600098860064076,BX470111.1
RPL24,0.08599080792645138,RPL24
TXNDC17,0.08597169967140678,TXNDC17
AL358472.6,0.08590452303020364,AL358472.6
PPP4R4,0.08586973766394217,PPP4R4
DPEP2NB,0.08584434370184466,DPEP2NB
TRAPPC3L,0.08582221607041922,TRAPPC3L
SERTAD3,0.0856416063560358,SERTAD3
GNB2,0.08557512749583582,GNB2
TSPAN16,0.08546553965070311,TSPAN16
MANSC1,0.08535927707593137,MANSC1
RGCC,0.08534478065846143,RGCC
RPL34,0.08534018517978423,RPL34
MAP1LC3B,0.08533419982993251,MAP1LC3B
RPS15A,0.08533387965295351,RPS15A
LIPH,0.08532482250043134,LIPH
FOXD1,0.08530079706696272,FOXD1
PRR13,0.08513697921599252,PRR13
APBB1IP,0.08511057211905554,APBB1IP
ITGA2B,0.08503909398776754,ITGA2B
